UniswapV3CL,0x388a7cb9dd14646e25a21cb08d56526e84141898,USDC,EUL,200,10000,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xa153ad732f831a79b5575fa02e793ec4e99181b0,6,18,UniswapV3
UniswapV3CL,0x39c61b75c8251fcbf3a66e90b760b46dcaa401ee,WETH,DUCK,60,3000,0x4200000000000000000000000000000000000006,0x92278b8aaa5cd4d3b14cf63be41c6495fa8e75e6,18,18,UniswapV3
UniswapV3CL,0x3a7f5e60e5bfbc2a149c9953e34ac3ed09606cc4,Chase,WETH,60,3000,0x25d056ada6c00aa7195aa5873f94d375596ef17b,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x3ad4913fa896391c9822a81d8d869cc0d783bdd7,WETH,VEX,60,3000,0x4200000000000000000000000000000000000006,0xe3c09cedec90000d4064703929baab031d2f4a83,18,18,UniswapV3
UniswapV3CL,0x3b5392dca3cf582ed5f4d8b605e94dd19f81663d,WETH,PHI,1,100,0x4200000000000000000000000000000000000006,0x99e7c5adc1899065226933a67182c5a55d637ba6,18,18,UniswapV3
UniswapV3CL,0x3d5d143381916280ff91407febeb52f2b60f33cf,WETH,AERO,60,3000,0x4200000000000000000000000000000000000006,0x940181a94a35a4569e4529a3cdfb74e38fd98631,18,18,UniswapV3
UniswapV3CL,0x3dc120b9637279f5b79058058dda467fd18cf858,BLUAI,WETH,60,3000,0x204b2fe3b5b37959d532773f282e4a998991eed0,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x3df711d084fd46d373f5aa4bddb22af0839489c3,DIGI,WETH,60,3000,0x3ae68ec4869342fb6df6710689d0d48d2728ffc5,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x4065fee287fe19e78c461586e9800dc1c60499e1,WETH,Questflow,60,3000,0x4200000000000000000000000000000000000006,0x621d88c9f3656888387a3864422b29a14d32d53b,18,18,UniswapV3
UniswapV3CL,0x413c07663b65ad17eb6d32c78b31b8161c7e92d2,WETH,MURAD,1,100,0x4200000000000000000000000000000000000006,0x5bd6fc17e5ee299446802d50ccca1cda3ae53528,18,18,UniswapV3
UniswapV3CL,0x419dcb7544df25061064561a33a57c3537571e02,WETH,AGENT402,60,3000,0x4200000000000000000000000000000000000006,0xbf8681d2398fc9521ecd7f519531a696c9efb34a,18,18,UniswapV3
UniswapV3CL,0x436c905a12699257dec409f82fe54f607e2ce30c,AIXBT,WETH,60,3000,0x094cde43e5d38653c6dc18f645bfb58d75875d8b,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x43764d606cb947c26a51292f2889f3a659817452,WETH,SPIKO,60,3000,0x4200000000000000000000000000000000000006,0x6189e44fdb6ea0f869d7a323f67fd220875fc74a,18,18,UniswapV3
UniswapV3CL,0x43bcba25d911d6a5e927c23a09abad86e0fe5d0e,WETH,BOND,10,500,0x4200000000000000000000000000000000000006,0x6f51c83bd770e0957ff855eee2f034048bedb6dd,18,18,UniswapV3
UniswapV3CL,0x43f34a518e20b9454c94bf4026ec9024ed84a062,USDC,MEME.ssi,60,3000,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xdd3acdbdc7b358df453a6cb6bca56c92aa5743aa,6,8,UniswapV3
UniswapV3CL,0x44536986756d16ce7cd382389caffe7317f14633,WETH,HIBO,10,500,0x4200000000000000000000000000000000000006,0xcc47ffc8acf625e60a99d1f1649c4de8cb0ae465,18,18,UniswapV3
UniswapV3CL,0x45011fc3f2dea9ca610e680ae39aeaaded47eacb,RollX,WETH,60,3000,0x10112e55bbc18dd4e3ad8034f4ae8b0eb73bb6d1,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x45804ce884d6b5f3b4673b295c3ef84be956774f,CAT,WETH,1,100,0x291ef94b5ef8cf6a44a30408eb010b8747d8c7b3,0x4200000000000000000000000000000000000006,18,18,UniswapV3
