address,version,token0,token1,decimals0,decimals1,fee,block_number,timestamp,id
0x0055731579f3ee9be56ae6077c01256716c53692,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xd3106b7b3bea5471e5af4aacca258a40fd596177,18,18,25,0,0,128
0x3097664355e455e19688fd2127359ee40ca337b7,3,0x53fcff1abe4105322d3b7cadf9db55fee8380708,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,129
0xa24cf556e66279f53c93f70bd507a0084060bd6d,3,0x71cce0035d82c21cf4b908bcd8f1117fff0fa623,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,130
0xe9ab1d77b5c02c827a18e526c79433a0985bfbf0,3,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0xf19c362d779ade83d4f8708c6c36297b6ad57528,18,18,25,0,0,131
0x80b6eeecbe19911e35cc1e7fea2017b67f91b5f3,3,0x1cab1a3cc28a9c6934eb4f911f31524d9bad5034,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,132
0x7963ae03e86190ed1e6c985536699ef0df6cc9a0,3,0x55d398326f99059ff775485246999027b3197955,0xd27aaeead8fde08ba292c1e08f53a14c00e7f7c8,18,8,25,0,0,133
0x2f22ba3de7cc65849f9c00f2a214ef599d10e34f,3,0xbb1106c7deb7cc60efa51391760b14aed8cb5bed,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,134
0xf0e9d97a3fabea3bd24173bfaa178a6bc23040e5,3,0x55d398326f99059ff775485246999027b3197955,0x7fec1496601d877d5fab45bb465e3e0a1fb2e13b,18,18,25,0,0,135
0x3c79593e01a7f7fed5d0735b16621e2d52a6bc58,3,0x51363f073b1e4920fda7aa9e9d84ba97ede1560e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,136
0x5837e9c66666d8bcac3e3b0d38cd910225d9e0f2,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc9bfb93d75645c4681bb63794abf1acad44725e7,18,18,25,0,0,137
0xa4913a3a39da5ea47aa2937fe69c143f7b9412b8,3,0x55d398326f99059ff775485246999027b3197955,0xc67399e4416566db120f6d5e879a247c9b131419,18,18,25,0,0,138
0xb14173e6e9790c346acfe9bc02b54aa81841427a,3,0xafb64e73def6faa8b6ef9a6fb7312d5c4c15ebdb,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,139
0x04134cf96d5a67a7cd9f87d6f94a5fdb15803983,3,0x521ef54063148e5f15f18b9631426175cee23de2,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,140
